minority,female,ses,mathach,size,sector,pracad,disclim,himinty,schoolid,mean,sd,sdalt,junk,sdalt2,num,se,sealt,sealt2,t2,t2alt,pickone,mmses,mnses,xb,resid
1,0,-.708,19.042999,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,41.037163,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,10.283463
1,0,-.81800002,20.132999,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,56.190399,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,11.373464
1,0,-1.918,22.289,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,93.161606,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,13.529464
1,0,-.94800001,14.277,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,2.6896875,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,5.5174646
1,0,-.79799998,10.189,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,5.9925752,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,1.4294643
1,0,-1.4579999,9.6070004,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,9.1807394,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,.84746456
1,0,-.15800001,6.125,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,42.405804,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-2.6345358
1,0,-.37799999,23.818001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,125.01537,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,15.058465
1,0,-1.068,6.3400002,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,39.651878,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-2.4195356
1,0,-.80800003,9.4370003,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,10.239831,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,.67746449
1,0,-1.648,8.1680002,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,19.971725,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-.59153557
1,0,-.28799999,4.3099999,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,69.338493,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-4.4495358
1,0,-.32800001,6.9860001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,31.933504,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-1.7735357
1,0,-.498,21.452,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,77.704689,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,12.692464
1,0,-.15800001,9.1669998,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,12.04072,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,.40746403
1,0,-.72799999,9.625,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,9.0719862,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,.86546421
1,0,-.94800001,.722,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,141.96661,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-8.0375357
1,0,-.72799999,3.115,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,90.667984,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-5.644536
1,0,-1.508,23.066,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,108.7646,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,14.306464
1,0,-.088,4.5180001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,65.917732,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-4.2415357
1,0,-.63800001,5.3369999,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,53.289619,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-3.4225359
1,0,-.35800001,4.1030002,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,72.828705,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-4.6565356
1,0,-.65799999,15.794,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,9.9668121,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,7.0344639
1,0,-.958,1.975,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,113.67769,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-6.7845359
1,0,-1.2079999,2.6930001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,98.882607,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-6.0665359
1,0,-.37799999,13.809,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,1.3736455,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,5.0494642
1,0,-.91799998,7.9640002,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,21.836683,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-.79553556
1,0,.222,2.142,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,110.14449,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-6.6175356
1,0,.31200001,6.0349998,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,43.58606,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-2.7245359
1,0,-.48800001,17.996,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,28.719164,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,9.2364645
0,0,.30199999,20.792,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,66.504456,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,12.032464
1,0,-.86799997,9.9090004,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,7.4418392,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,1.1494646
1,0,-.708,5.1890001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,55.472313,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-3.5705357
1,0,-1.178,7.7719998,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,23.667973,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-.98753595
1,0,-.498,12.074,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,.31693909,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,3.3144646
1,0,.032000002,15.103,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,6.0812836,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,6.3434639
1,0,-1.318,11.252,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,1.9181527,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,2.4924641
1,0,-1.948,1.283,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,128.9127,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-7.4765358
1,0,-.73799998,16.975,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,18.818474,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,8.2154646
1,0,-.55800003,8.7620001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,15.015422,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,.0024642944
1,0,-.51800001,6.789,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,34.198799,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-1.9705358
1,0,-1.098,12.283,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,.12529746,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,3.5234642
1,0,-.778,11.479,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,1.3409029,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,2.7194643
1,0,-1.068,9.0710001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,12.716168,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,.31146431
1,0,-.38800001,9.474,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,10.004404,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,.71446419
1,0,.222,12.089,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,.30027556,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,3.329464
1,0,.112,16.534,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,15.186816,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,7.7744646
1,0,-.528,6.3309999,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,39.765308,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-2.4285359
1,0,-.398,10.386,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,5.0668845,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,1.6264639
1,0,-.35800001,8.1630001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,20.016441,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-.59653568
1,0,-.59799999,18.801001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,37.995224,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,10.041465
1,0,-1.7079999,22.580999,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,98.883652,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,13.821464
1,0,-.26800001,16.094999,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,11.95794,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,7.3354635
1,0,-2.0580001,5.3210001,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,53.523472,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-3.4385357
1,0,.40200001,3.819,530,1,.46000001,-.287,1,1462,10.495562,6.3060331,6.2563276,77.756668,48.393635,57,.83525449,.82867086,.92141801,6.572989,5.4011612,0,-.66940349,-.66940349,8.7595358,-4.9405355
0,1,-.178,14.15,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,2.2892473,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,1,.15958065,.15958065,13.620317,.52968311
0,0,-.108,3.9760001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,75.012466,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-9.6443167
0,0,.26199999,3.846,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,77.281219,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-9.7743168
1,0,-.35800001,5.2379999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,54.744816,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-8.3823166
0,1,.98199999,9.349,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,10.810772,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-4.2713165
0,1,.46200001,23.764999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,123.83296,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,10.144683
0,0,-.208,22.84,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,104.10175,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,9.2196836
0,0,.81199998,1.6059999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,121.68237,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-12.014317
0,1,-.38800001,19.268999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,43.983757,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,5.6486826
0,0,.28200001,17.191,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,20.739155,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,3.5706835
0,0,.012,16.288,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,13.329992,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,2.6676836
0,0,.39199999,7.1059999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,30.591673,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-6.5143166
0,0,-1.068,20.714001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,65.238373,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,7.0936842
0,0,.662,18.171,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,30.625441,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,4.550683
0,1,.0020000001,21.951,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,86.751099,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,8.3306837
0,0,-.38800001,-2.832,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,239.28915,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-16.452316
0,0,1.222,20.246,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,57.897282,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,6.6256838
1,1,-.368,21.75,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,83.047256,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,8.1296835
0,1,-.588,16.337,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,13.690192,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,2.7166834
0,1,.64200002,16.061001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,11.723961,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,2.4406843
0,1,.89200002,11.724,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,.83352119,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-1.8963165
0,1,1.152,19.400999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,45.752037,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,5.7806826
0,1,-.51800001,2.1860001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,109.22285,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-11.434317
0,1,.0020000001,23.204,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,111.66206,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,9.583684
0,0,.20200001,12.755,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,.013930213,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-.86531639
0,0,1.512,14.076,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,2.0707972,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,.45568371
0,0,-.23800001,22.493,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,97.141258,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,8.8726835
0,0,.022,22.714001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,101.54648,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,9.0936842
0,0,.56199998,11.031,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,2.5791512,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-2.5893164
0,1,-.65799999,18.777,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,37.699924,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,5.1566839
0,0,.352,24.107,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,131.56152,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,10.486684
0,1,.70200002,23.004,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,107.47523,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,9.3836832
1,0,-.588,8.1359997,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,20.258768,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-5.4843168
0,1,.152,10.714,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,3.697829,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-2.9063168
0,1,-.21799999,12.59,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,.0022065227,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-1.0303164
0,0,.93199998,14.732,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,4.3891358,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,1.1116838
0,1,1.312,22.396,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,95.238602,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,8.7756834
0,0,.352,16.304001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,13.447087,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,2.6836843
0,0,-.74800003,16.190001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,12.623999,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,2.569684
0,1,.65200001,7.2750001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,28.750763,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-6.3453164
0,1,.65200001,14.809,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,4.7176976,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,1.1886835
0,0,.041999999,-.20299999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,164.86491,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-13.823317
0,0,-.80800003,17.966999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,28.409168,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,4.3466825
0,0,1.342,24.247,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,134.79271,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,10.626683
0,1,1.512,6.9460001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,32.387184,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-6.6743164
0,0,.49200001,17.791,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,26.56399,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,4.1706839
0,1,.152,8.8559999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,14.295764,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-4.7643166
0,0,-.81800002,10.349,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,5.2348247,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-3.2713165
0,1,-.91799998,9.4399996,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,10.220645,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-4.1803169
0,1,1.072,4.9990001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,58.338642,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-8.6213169
0,1,.252,7.8730001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,22.695446,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-5.7473164
0,0,-.54799998,17.007,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,19.097128,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,3.3866835
0,0,.071999997,16.261999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,13.140808,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,2.6416826
0,1,-1.408,.46599999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,148.1326,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-13.154317
0,0,.052000001,18.886999,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,39.062817,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,5.2666826
0,0,-.118,24.812,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,148.23128,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,11.191684
0,0,1.212,15.245,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,6.8017998,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,1.6246834
0,1,-.26800001,14.958,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,5.3871632,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,1.3376837
0,0,-.248,12.508,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,.016634144,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-1.1123161
0,0,.63200003,21.853001,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,84.935158,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,8.2326841
0,1,-.15800001,20.844,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,67.355286,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,7.2236834
0,1,-.208,5.4180002,531,1,.81,-.72899997,0,1477,14.228468,7.1544876,6.2563276,52.113579,48.393635,62,.90862083,.79455441,.88348317,3.0679247,3.2449913,0,.15958065,.15958065,13.620317,-8.2023163
0,1,-.67799997,5.6079998,1921,0,.090000004,.68199998,1,1499,7.6603584,6.3427572,6.2563276,49.406475,48.393635,53,.87124473,.85937268,.95555609,32.627804,27.124128,1,-.46592453,-.46592453,9.9526434,-4.3446436
0,1,-.15800001,18.351999,1921,0,.090000004,.68199998,1,1499,7.6603584,6.3427572,6.2563276,32.661514,48.393635,53,.87124473,.85937268,.95555609,32.627804,27.124128,0,-.46592453,-.46592453,9.9526434,8.3993559
0,1,-.46799999,5.9489999,1921,0,.090000004,.68199998,1,1499,7.6603584,6.3427572,6.2563276,44.728996,48.393635,53,.87124473,.85937268,.95555609,32.627804,27.124128,0,-.46592453,-.46592453,9.9526434,-4.0036435
1,1,-.148,-1.462,1921,0,.090000004,.68199998,1,1499,7.6603584,6.3427572,6.2563276,198.78107,48.393635,53,.87124473,.85937268,.95555609,32.627804,27.124128,0,-.46592453,-.46592453,9.9526434,-11.414643
1,1,-.92799997,4.0869999,1921,0,.090000004,.68199998,1,1499,7.6603584,6.3427572,6.2563276,73.102043,48.393635,53,.87124473,.85937268,.95555609,32.627804,27.124128,0,-.46592453,-.46592453,9.9526434,-5.8656435
0,1,-.21799999,10.258,1921,0,.090000004,.68199998,1,1499,7.6603584,6.3427572,6.2563276,5.6595149,48.393635,53,.87124473,.85937268,.95555609,32.627804,27.124128,0,-.46592453,-.46592453,9.9526434,.30535698
